variante,productores,consumidores,capacidad,items,producidos,consumidos,perdidos,duplicados,fantasma,corruptos,inconsistencias,entregados_ok,max_cuenta,violo_capacidad,drenados,timeouts,segundos
B,4,4,8,50000,50000,50000,0,0,0,0,0,50000,8,0,0,0,0.13768
B,4,4,8,50000,50000,50000,0,0,0,0,0,50000,8,0,0,0,0.158303
B,4,4,8,50000,50000,50000,0,0,0,0,0,50000,8,0,0,0,0.158453
B,4,4,8,50000,50000,50000,0,0,0,0,0,50000,8,0,0,0,0.135708
B,4,4,8,50000,50000,50000,0,0,0,0,0,50000,8,0,0,0,0.120704
